# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,,
# Wed Jun 26 22:13:17 2024,,,,,,,,,,,,,
#,,,,,,,,,,,,,
# User preference: *,,,,,,,,,,,,,
#,,,,,,,,,,,,,
# CONSTRAINT:  where (koi_sma > 0),,,,,,,,,,,,,
#,,,,,,,,,,,,,
# COLUMN kepid:          KepID,,,,,,,,,,,,,
# COLUMN koi_disposition: Exoplanet Archive Disposition,,,,,,,,,,,,,
# COLUMN koi_period:     Orbital Period [days],,,,,,,,,,,,,
# COLUMN koi_duration:   Transit Duration [hrs],,,,,,,,,,,,,
# COLUMN koi_ror:        Planet-Star Radius Ratio,,,,,,,,,,,,,
# COLUMN koi_prad:       Planetary Radius [Earth radii],,,,,,,,,,,,,
# COLUMN koi_sma:        Orbit Semi-Major Axis [au],,,,,,,,,,,,,
# COLUMN koi_incl:       Inclination [deg],,,,,,,,,,,,,
# COLUMN koi_teq:        Equilibrium Temperature [K],,,,,,,,,,,,,
# COLUMN koi_insol:      Insolation Flux [Earth flux],,,,,,,,,,,,,
# COLUMN koi_dor:        Planet-Star Distance over Star Radius,,,,,,,,,,,,,
# COLUMN koi_steff:      Stellar Effective Temperature [K],,,,,,,,,,,,,
# COLUMN koi_srad:       Stellar Radius [Solar radii],,,,,,,,,,,,,
# COLUMN koi_smass:      Stellar Mass [Solar mass],,,,,,,,,,,,,
#,,,,,,,,,,,,,
kepid,koi_disposition,koi_period,koi_duration,koi_ror,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_steff,koi_srad,koi_smass
2450716,FALSE POSITIVE,1.38607973,8.7,0.007212,0.6,0.0225,89.38,1356,798.8,1.376,5261,0.768,0.784
4454219,FALSE POSITIVE,1.22578134,2.235,0.488258,53.32,0.0225,78.2,1701,1973.12,4.82,5780,1,1
4851356,FALSE POSITIVE,1.23513471,5.44,0.006415,0.7,0.0225,61.13,1743,2172.96,1.482,5930,0.997,0.99
9959545,FALSE POSITIVE,1.332567643,4.284,0.007244,0.62,0.0226,71.31,1482,1143.87,2.005,5687,0.79,0.882
4851283,FALSE POSITIVE,1.23517588,5.476,0.014598,1.59,0.0226,66.81,1697,1955.7,1.586,5780,1,1
5308419,FALSE POSITIVE,1.241483276,2.195,0.236943,27.25,0.0226,29.46,1847,2761.35,1.409,6140,1.053,1.001
6019872,FALSE POSITIVE,1.485898163,2.446,0.18845,14.96,0.0226,37.62,1272,620.65,1.48,5088,0.727,0.699
8620565,CANDIDATE,1.213672208,1.3644,6.416173,697.14,0.0226,36.1,1789,2422.45,9.12,6113,0.995,1.044
12506351,FALSE POSITIVE,1.22775877,2.7545,0.427993,48.79,0.0227,70.27,1859,2809.86,3.29,6207,1.044,1.021
9824928,FALSE POSITIVE,1.69999106,3.289,0.009013,0.55,0.0227,84.04,934,180.38,3.74,4289,0.554,0.541
4764774,FALSE POSITIVE,1.29019586,3.741,0.008445,0.78,0.0227,89.08,1530,1293.44,2.719,5693,0.842,0.938
10549902,CANDIDATE,1.141148847,1.629,0.007681,1.67,0.0227,89.34,2248,6008.73,5.42,5438,1.989,1.19
10661917,FALSE POSITIVE,1.23142395,2.186,0.004073,0.77,0.0227,87.5,2317,6786.33,4.29,6011,1.73,1.021
9093566,FALSE POSITIVE,0.94356284,5.721,0.003499,0.76,0.0227,63.89,3176,23945.42,1.292,7693,1.984,1.737
10342065,FALSE POSITIVE,0.93374614,6.551,0.317424,149.71,0.0228,19.08,3303,28084.15,1.344,5438,4.319,1.807
4770365,CONFIRMED,1.609321941,1.6067,0.023817,1.57,0.0228,89.89,958,199.28,7.856,4224,0.603,0.609
3240406,FALSE POSITIVE,0.934181579,3.943,0.003357,0.79,0.0228,67.58,3268,26937.31,1.626,7624,2.152,1.803
6543645,FALSE POSITIVE,1.19550618,3.337,0.004868,0.78,0.0228,78.92,2152,5062.04,2.513,6088,1.463,1.103
4851239,FALSE POSITIVE,1.23512429,4.22,0.003674,0.38,0.0228,73.93,1642,1722.78,2.01,5798,0.941,1.038
5471675,FALSE POSITIVE,0.962828092,4.411,0.108677,40.82,0.0228,11.58,3553,37544.87,1.124,6552,3.44,1.694
4261960,FALSE POSITIVE,1.461270059,16.467,0.357175,26.29,0.0228,17.61,1253,583.36,1.352,5226,0.674,0.743
8841616,FALSE POSITIVE,1.679585725,7.34648,0.479255,28.99,0.0228,64.8,970,209.45,2.2781,4462,0.554,0.561
9202151,CANDIDATE,1.694740233,1.6864,0.036824,2.12,0.0229,83.71,797,95.14,6.12,3764,0.527,0.555
6620003,CANDIDATE,1.714274727,2.06728,0.427965,25,0.0229,76.93,827,110.02,5.229,3874,0.535,0.541
9777251,FALSE POSITIVE,1.33255087,3.565,0.010297,1.19,0.0229,81.2,1728,2107.29,2.72,5774,1.054,0.903
12602314,CANDIDATE,1.407020118,1.3766,0.012061,1.12,0.0229,88.78,1350,782.45,7.817,5022,0.849,0.804
3541946,CONFIRMED,1.311842968,1.7876,0.014172,1.43,0.0229,88.78,1562,1410.6,5.677,5569,0.927,0.935
7703910,FALSE POSITIVE,1.275511306,1.889,0.007605,0.84,0.0229,89.88,1739,2160.97,5.23,5921,1.015,0.984
4851145,FALSE POSITIVE,1.23521458,0.918,0.008924,0.93,0.0229,87.17,1713,2032.78,9.27,5999,0.959,1.045
5078879,FALSE POSITIVE,1.039370613,1.0713,0.036768,12.6,0.0229,69.37,3320,28690.6,2.7706,6429,3.137,1.479
9451096,FALSE POSITIVE,1.250390814,3.7184,0.558222,101.37,0.0229,78.63,2367,7420.89,3.7006,6297,1.663,1.023
6612284,FALSE POSITIVE,1.245353252,2.152,0.014124,1.48,0.023,82.2,1704,1996.55,3.89,5982,0.96,1.047
9838804,FALSE POSITIVE,1.33256952,2.915,0.011871,1.06,0.023,81.73,1461,1076.99,3.219,5547,0.82,0.918
4574319,FALSE POSITIVE,1.30627214,5.144,0.009214,0.87,0.023,71.34,1490,1161.23,1.783,5513,0.862,0.948
6590307,FALSE POSITIVE,1.33253834,3.737,0.007151,0.64,0.023,86.62,1453,1051.03,2.774,5520,0.818,0.917
6891637,FALSE POSITIVE,1.752553762,3.877,0.018419,1.06,0.023,84.12,933,178.74,3.37,4408,0.529,0.528
5563057,FALSE POSITIVE,1.049468616,4.848,0.004624,0.84,0.023,58.9,2808,14709.49,1.415,7479,1.667,1.469
10661679,FALSE POSITIVE,1.23138339,3.943,0.007828,0.82,0.023,81.49,1648,1746.21,2.35,5791,0.958,1.071
4863753,FALSE POSITIVE,1.000012952,1.221,0.005392,2.12,0.023,89.12,2858,15781.19,6.29,5176,3.605,1.621
10616829,FALSE POSITIVE,1.072934147,4.50475,0.489542,81.42,0.023,64.32,2523,9590.04,2.3281,7031,1.523,1.415
9110357,FALSE POSITIVE,0.895277575,2.711,0.025524,9.27,0.0231,50.55,4253,77480.31,1.461,8040,3.325,2.053
11968513,FALSE POSITIVE,1.036592635,2.40749,0.484781,463.05,0.0231,77.19,4194,73013.77,4.051,4884,8.747,1.522
7770471,FALSE POSITIVE,1.157804607,4.66082,0.759009,118.11,0.0231,85.71,2255,6116.99,3.4691,6510,1.425,1.228
6962901,FALSE POSITIVE,0.977170246,3.4842,0.011819,5.08,0.0231,69.53,3226,25506.22,1.847,5596,3.938,1.707
6543674,FALSE POSITIVE,1.195515364,6.08509,0.634669,156.91,0.0231,79.38,2640,11494.67,2.57502,6047,2.264,1.15
5131276,FALSE POSITIVE,0.66882716,1.069,0.007591,124.42,0.0231,82.98,13184,7165673.12,4.2,3711,150.091,3.686
11968514,FALSE POSITIVE,1.036592136,2.296,0.306758,293.01,0.0231,46.75,4194,73013.77,1.825,4884,8.747,1.522
9838537,FALSE POSITIVE,1.33257715,5.158,0.0048,0.44,0.0231,80.54,1553,1378.01,1.985,5852,0.837,0.928
1433962,FALSE POSITIVE,1.592633181,5.5605,0.022007,1.56,0.0232,89.93,1053,290.51,2.316007,4506,0.651,0.654
5371776,CONFIRMED,1.499144441,1.4259,0.014494,1.09,0.0232,87.54,1137,395.06,7.73,4723,0.691,0.76
5097470,FALSE POSITIVE,1.28805834,3.419,0.00872,1.08,0.0232,85.78,1736,2142.23,2.9,5631,1.132,0.998
10265898,CONFIRMED,1.260258822,1.8594,0.034238,3.57,0.0232,77.17,1569,1435.82,3.56,5550,0.954,1.05
3836399,FALSE POSITIVE,1.540392098,3.7271,0.223011,17.63,0.0232,39.69,1210,506.98,1.539,4911,0.724,0.7
9366989,FALSE POSITIVE,1.219034472,2.151,0.075454,9.82,0.0232,89.09,1845,2734.97,4.687,5833,1.192,1.115
4732015,FALSE POSITIVE,0.939740093,3.682,0.00954,34.87,0.0232,11.46,7200,635197.09,0.56,4297,33.474,1.883
6035335,FALSE POSITIVE,1.044408447,3.633,0.006332,1.17,0.0232,85.94,2745,13421.48,2.267,7274,1.698,1.523
6292732,FALSE POSITIVE,1.25338826,3.828,0.006236,0.64,0.0232,78.43,1651,1750.61,2.336,5869,0.942,1.054
10815677,CANDIDATE,1.284241817,1.965,0.011768,1.18,0.0232,89.68,1623,1643.57,5.08,5849,0.919,1.014
5017058,FALSE POSITIVE,1.161947482,4.46886,0.431738,68.69,0.0232,71.53,2174,5300.4,2.5725,6225,1.457,1.242
9899256,FALSE POSITIVE,1.33254024,3.16,0.006101,0.59,0.0232,67.15,1658,1777.13,2.098,6071,0.887,0.93
9899217,FALSE POSITIVE,1.33254971,4.69,0.012447,1.36,0.0233,64.5,1782,2377.19,1.72,6150,1.004,0.946
4826439,FALSE POSITIVE,1.237147407,7.06623,0.671019,106.18,0.0233,78.83,2107,4680.26,2.40573,6064,1.449,1.107
9518710,CANDIDATE,0.954388314,6.26,0.007467,2.27,0.0233,50.94,3406,31694.26,1.169,7056,2.785,1.836
10552700,FALSE POSITIVE,0.94808587,8.03,0.120954,37.72,0.0233,9.31,3359,30040.23,1.12,6875,2.856,1.868
8962007,FALSE POSITIVE,1.41435861,2.285,0.006824,0.74,0.0233,87.7,1578,1458.2,4.72,5470,0.994,0.837
11192141,FALSE POSITIVE,1.353771892,7.012,0.250431,430.99,0.0234,24.35,4903,136609.48,1.32,4283,15.76,0.931
9899355,FALSE POSITIVE,1.332564478,6.0325,0.282065,27.04,0.0234,23.01,1618,1627.5,1.355,5995,0.878,0.964
10905911,CONFIRMED,1.34155642,1.6462,0.006995,0.74,0.0234,87.56,1642,1715.26,6.089,5779,0.97,0.945
9899352,FALSE POSITIVE,1.332562831,6.24,0.257706,24.29,0.0234,15.87,1532,1301.29,1.29,5718,0.863,0.96
4374339,FALSE POSITIVE,0.993703494,0.7645,0.007818,2.32,0.0234,87.24,3257,26588.4,9.05,6854,2.715,1.728
3241248,FALSE POSITIVE,0.978046982,2.6137,0.259884,129.67,0.0234,34.27,3146,23083.37,1.485,5100,4.569,1.778
10960995,FALSE POSITIVE,1.558544209,3.3727,0.454191,35.12,0.0234,84.07,1182,460.09,4.9031,4868,0.708,0.7
11303811,FALSE POSITIVE,1.705780649,1.6271,0.402121,25.95,0.0234,77.15,1101,348.32,5.53,4970,0.591,0.589
4914399,FALSE POSITIVE,1.23708565,5.743,0.251106,36.31,0.0234,20.97,2174,5293.07,1.309,6556,1.324,1.121
10004772,FALSE POSITIVE,1.391716834,1.421,0.005552,36.19,0.0234,88.18,8346,1150147.99,7.35,3749,59.684,0.885
5952403,FALSE POSITIVE,0.905677864,2.2432,0.394665,325.51,0.0234,46.8,3989,60020.95,1.929,5037,7.553,2.091
9959492,FALSE POSITIVE,1.33258772,5.187,0.008054,1.13,0.0234,68.46,1825,2625.26,1.727,5576,1.289,0.963
5212220,FALSE POSITIVE,1.08749101,1.6192,0.014029,4.91,0.0235,54.5,3081,21388.7,1.685,5988,3.204,1.469
9053086,FALSE POSITIVE,1.274841686,3.5903,0.455222,63.68,0.0235,66.13,2025,3957.46,2.7886,6211,1.281,1.055
8097825,FALSE POSITIVE,1.46842648,6.6666,0.384842,40.3,0.0235,73.95,1559,1402.93,2.28909,5539,0.959,0.807
4851338,FALSE POSITIVE,1.23516416,4.713,0.007809,0.92,0.0235,66.47,1866,2861.14,1.698,6249,1.076,1.13
8218274,FALSE POSITIVE,1.187352427,4.999,0.414215,67.35,0.0236,48.04,2251,6067.3,1.8278,6424,1.489,1.243
11125936,FALSE POSITIVE,1.336109338,1.7419,0.333253,35.19,0.0236,59.7,1727,2106.49,2.54,6119,0.967,0.982
10591855,CONFIRMED,1.574090323,1.5796,0.013129,0.93,0.0236,89.48,998,234.92,7.72,4313,0.65,0.731
9777290,FALSE POSITIVE,1.33251948,3.733,0.01418,1.64,0.0236,81.19,1751,2218.21,2.63,5926,1.058,0.982
9899141,FALSE POSITIVE,1.33256944,3.89,0.004206,0.46,0.0236,79.25,1624,1636.72,2.442,5655,0.998,0.979
3836450,FALSE POSITIVE,1.540399732,1.63,0.006825,0.58,0.0236,89.16,1312,700.19,7.252,5160,0.784,0.738
5716244,FALSE POSITIVE,1.330333096,5.045,0.24559,24.3,0.0236,72.35,1634,1691.25,2.28216,5984,0.906,0.993
5272571,FALSE POSITIVE,1.288046428,3.637,0.005161,2.18,0.0236,85.4,2945,17822.99,2.725,5216,3.871,1.058
4908495,FALSE POSITIVE,1.560158562,3.4248,0.561344,45.91,0.0236,81.74,1223,530.79,4.954,4926,0.749,0.724
10063044,FALSE POSITIVE,1.009671584,4.37759,0.511844,125.31,0.0236,69.47,3287,27692.04,2.4642,7652,2.242,1.723
3654095,FALSE POSITIVE,1.303576682,1.021,0.014449,1.51,0.0237,89.54,1694,1940.45,9.88,6045,0.955,1.038
4547603,CANDIDATE,1.400755743,1.0562,0.011144,1.3,0.0237,87.48,1628,1659.74,9.38,5487,1.072,0.902
3836558,FALSE POSITIVE,1.54039744,1.787,0.01114,1.08,0.0237,81.2,1520,1267.95,4.73,5649,0.884,0.751
9072639,CANDIDATE,1.182862515,2.928,0.004368,1.26,0.0237,84.63,2800,14544.87,3.039,6017,2.639,1.269
9838608,FALSE POSITIVE,1.33259494,2.783,0.008846,0.89,0.0237,88.4,1665,1814.46,3.718,6063,0.918,0.994
2437897,FALSE POSITIVE,1.65320144,1.525,0.010218,0.74,0.0237,88.98,1059,296.8,8.3,4544,0.661,0.647
6314185,FALSE POSITIVE,1.433262145,5.6316,0.048592,5.67,0.0237,46.2,1769,2319.46,1.3479,5977,1.068,0.864
9954225,FALSE POSITIVE,1.340649911,5.0912,0.953618,127.25,0.0237,81.87,2004,3824.87,3.9641,6332,1.222,0.991
11350389,FALSE POSITIVE,1.51264208,1.871,0.414612,36.72,0.0237,75.83,1357,801,4.87,5258,0.811,0.772
5621294,FALSE POSITIVE,0.938905082,5.00453,0.627086,205.64,0.0237,77.26,4281,79148.54,2.4492,8615,3.003,2.002
7024222,FALSE POSITIVE,1.633107509,1.491,0.007042,0.53,0.0238,87.47,1083,324.97,7.93,4579,0.684,0.672
8409588,FALSE POSITIVE,1.360834768,1.4886,0.076031,7.24,0.0238,69.05,1660,1792.47,2.82,6215,0.872,0.968
9099950,FALSE POSITIVE,1.111362442,6.24,0.011357,2.86,0.0238,56.15,2820,14894.75,1.2842,6486,2.308,1.446
5814013,FALSE POSITIVE,1.57017249,2.257,0.011441,0.82,0.0238,89.1,1232,543.06,5.39,5300,0.66,0.731
6720773,FALSE POSITIVE,1.318347743,0.871,0.010037,1.23,0.0238,87.69,1861,2827.4,10.61,6143,1.121,1.025
5531953,CONFIRMED,1.992812339,2.066,0.148573,6.81,0.0238,55.11,675,48.82,1.971,3638,0.42,0.45
7700590,FALSE POSITIVE,1.507101452,5.2005,0.411029,39.32,0.0238,50.56,1573,1453.29,1.962,5884,0.876,0.794
6066379,FALSE POSITIVE,1.303858554,4.36797,0.499714,73.29,0.0238,71.49,2080,4438.11,2.925,6282,1.343,1.057
8823833,FALSE POSITIVE,1.50650136,3.1126,0.007725,0.8,0.0238,79.98,1562,1403.44,3.195,5607,0.948,0.788
3248019,FALSE POSITIVE,1.334104585,3.14624,0.379633,44.9,0.0238,72.75,1880,2954.64,3.325,6319,1.083,1.007
7631194,FALSE POSITIVE,0.811390968,1.0114,0.010813,14.74,0.0238,86.63,5043,153237.23,5.86,4994,12.487,2.731
5177065,FALSE POSITIVE,1.25383162,7.68,0.00332,0.47,0.0238,80.79,2109,4677.63,1.38,6472,1.299,1.146
6066416,FALSE POSITIVE,1.303859704,2.8239,0.005894,0.98,0.0239,75.81,2393,7759.2,2.752,6802,1.521,1.069
9007866,FALSE POSITIVE,1.3866358,4.77,0.007712,0.72,0.0239,80.21,1503,1205.94,2.18,5693,0.856,0.95
8164012,CONFIRMED,1.252753881,2.1472,0.013107,2.44,0.0239,84.54,2199,5545.35,4.2,5907,1.705,1.165
4848424,FALSE POSITIVE,1.50179931,3.275,0.008965,0.72,0.0239,85.77,1229,540.71,3.4757,5024,0.736,0.845
6129694,FALSE POSITIVE,0.936751792,5.658,0.006508,2.07,0.0239,13.9,3814,50168.18,1.021,7843,2.909,2.081
9899630,FALSE POSITIVE,1.33258455,5.77,0.15299,15.89,0.0239,15.22,1680,1884.66,1.182,6039,0.951,1.027
9899315,FALSE POSITIVE,1.33256979,3.293,0.009388,0.97,0.0239,86.2,1692,1943.76,3.1155,6089,0.95,1.031
10972902,FALSE POSITIVE,1.42856815,2.132,0.007178,0.64,0.0239,86.52,1547,1352.91,4.95,5979,0.822,0.888
5642688,CANDIDATE,1.4733245,1.406,0.010226,1.03,0.0239,88.58,1576,1453.8,7.956,5751,0.921,0.834
3836453,FALSE POSITIVE,1.540395781,1.6305,0.011726,0.94,0.0239,89.51,1211,510.22,7.312,4955,0.735,0.771
11252617,FALSE POSITIVE,1.27620899,2.169,0.012644,1.46,0.0239,86.43,1851,2769.8,4.42,6304,1.058,1.11
4665989,FALSE POSITIVE,1.124033822,5.5728,0.574424,98.04,0.0239,72.77,2547,9953.28,2.4266,7141,1.563,1.442
8681833,CONFIRMED,1.311558909,1.919,0.010897,1.15,0.024,87.6,1655,1776.99,5.189,5926,0.963,1.072
3732894,FALSE POSITIVE,1.540379557,2.026,0.00812,0.81,0.024,86.62,1581,1481.09,5.57,5812,0.914,0.781
3973549,FALSE POSITIVE,1.389947459,1.193,0.032692,3.39,0.024,87,1665,1816.13,8.36,5999,0.95,0.952
4150611,FALSE POSITIVE,1.434200327,5.968,0.273064,44.76,0.024,32.66,2410,7985.65,1.435,6911,1.501,0.897
9959589,FALSE POSITIVE,1.332557603,6.043,0.188288,19.88,0.0241,15.73,1703,1983.27,1.219,6091,0.967,1.045
9899505,FALSE POSITIVE,1.332562787,6.28,0.275597,29.1,0.0241,22.65,1703,1983.27,1.344,6091,0.967,1.045
5644412,CONFIRMED,1.538185321,1.683,0.016308,1.29,0.0241,82.28,1234,547.92,5.21,5107,0.723,0.794
8377197,FALSE POSITIVE,1.215181097,1.295,0.005853,0.87,0.0241,88.81,2230,5844.41,7.171,6717,1.365,1.266
2569494,FALSE POSITIVE,1.523298835,5.9083,0.411842,38.95,0.0241,81.62,1404,919.42,2.809,5311,0.866,0.804
9899414,FALSE POSITIVE,1.332564704,5.9775,0.282994,30.04,0.0241,23.11,1692,1945.27,1.357,6046,0.972,1.053
9282769,FALSE POSITIVE,1.332567005,6.3373,0.204898,27.36,0.0241,17.56,2007,3837.83,1.243,6388,1.223,1.045
9899607,FALSE POSITIVE,1.33259275,4.014,0.009163,0.97,0.0241,60.72,1703,1983.27,1.702,6091,0.967,1.045
2308957,FALSE POSITIVE,1.109841858,8.11952,0.507005,177.78,0.0241,86.26,2944,17830.7,1.8408,5788,3.211,1.52
10547685,FALSE POSITIVE,1.388509353,2.84811,0.424908,52.43,0.0241,70.29,1836,2679.88,3.396,6075,1.13,0.962
4739194,FALSE POSITIVE,1.246585716,4.62051,0.629216,81.28,0.0241,82.79,1992,3709.26,3.3984,6440,1.183,1.194
6606669,FALSE POSITIVE,0.970085646,1.129,0.010926,18.65,0.0241,89.7,5119,162048.58,6.66,4555,15.63,1.974
10014702,FALSE POSITIVE,1.34062901,3.076,0.007869,0.82,0.0241,79.62,1678,1876.57,2.94,6045,0.955,1.038
5647638,FALSE POSITIVE,1.21607873,4.686,0.007028,1.92,0.0241,20.63,2803,14545.24,1.059,6234,2.5,1.255
3458687,FALSE POSITIVE,0.98376204,10.052,0.02152,12.44,0.0241,7.83,4203,73867.88,1.02,6431,5.294,1.932
9899449,FALSE POSITIVE,1.332565736,6.0828,0.32209,33.69,0.0241,27.76,1674,1849.94,1.433,6014,0.958,1.043
7871954,CONFIRMED,1.937029968,1.4727,0.016332,0.87,0.0242,89.41,802,97.94,10.175,4042,0.49,0.505
4138951,CONFIRMED,1.291233083,1.855,0.007518,0.89,0.0242,87.84,1887,2993.7,5.29,6384,1.086,1.129
7293937,FALSE POSITIVE,1.366964704,2.3181,0.007242,0.79,0.0242,82.5,1640,1705.64,3.960319,5780,1,1
6312534,FALSE POSITIVE,1.507761203,3.096,0.35566,31.77,0.0242,50.11,1301,675.11,2.015,5069,0.818,0.826
6470917,FALSE POSITIVE,1.506019633,2.408,0.011071,1.08,0.0242,82.75,1628,1660.03,4.18,6065,0.896,0.833
3764879,CANDIDATE,1.306984786,1.194,0.163565,18.33,0.0242,57.13,1754,2230.29,2.11,6102,1.026,1.099
10422852,FALSE POSITIVE,1.398890216,4.9641,0.500818,57.48,0.0242,63.17,1784,2389.78,2.4892,6134,1.051,0.962
5174920,FALSE POSITIVE,0.950487062,2.9283,0.003648,1.35,0.0242,50.41,4231,75637.15,1.423,8107,3.385,2.086
11757422,FALSE POSITIVE,1.81993557,2.43,0.01048,0.66,0.0242,78.49,907,159.62,3.85,4205,0.578,0.567
7385509,FALSE POSITIVE,1.655467295,3.2424,0.028628,2.17,0.0243,89.99,1080,322.97,4.056,4583,0.695,0.701
9899233,FALSE POSITIVE,1.332547503,4.521,0.01131,1.23,0.0243,64.88,1719,2062.92,1.756,6077,0.999,1.077
7847104,FALSE POSITIVE,1.284991846,2.274,0.005074,1.17,0.0243,82.78,2491,9065.72,3.86,6060,2.106,1.151
5308777,FALSE POSITIVE,0.944598153,4.018,0.037382,37.61,0.0243,23.14,4190,72795.2,1.1,4877,9.214,2.138
9899583,FALSE POSITIVE,1.33258375,4.081,0.007733,0.84,0.0243,66.77,1727,2096.92,1.89,6108,0.997,1.072
5650420,FALSE POSITIVE,1.049406508,3.0072,0.018735,27.45,0.0244,87.68,4913,137177.82,2.766,4745,13.417,1.747
3836522,FALSE POSITIVE,1.540393027,1.75,0.021033,2.17,0.0244,86.98,1502,1200.85,6.5,5466,0.946,0.813
10191056,FALSE POSITIVE,1.21374744,5.79293,0.544103,96.19,0.0244,69.51,2441,8380.25,2.3751,6791,1.619,1.32
10322797,FALSE POSITIVE,1.213742728,3.596,0.005421,1.18,0.0244,73.19,2599,10804.6,2.17,6532,1.987,1.319
5039129,FALSE POSITIVE,1.319677953,1.978,0.009642,1.13,0.0245,81.37,1843,2729.71,4.13,6306,1.076,1.126
9282762,FALSE POSITIVE,1.33255441,3.828,0.00996,1.12,0.0245,72.87,1743,2180.2,2.205,6099,1.028,1.098
1718958,CONFIRMED,1.41975831,1.429,0.007542,0.85,0.0245,83.77,1700,1968.38,5.93,5925,1.035,0.968
9959494,FALSE POSITIVE,1.332568744,3.755,0.004874,0.58,0.0245,67.9,1941,3346.25,1.997,6620,1.081,1.097
8036287,CONFIRMED,1.44445234,0.9753,0.012845,2.03,0.0245,89.18,1800,2479.44,11.33,5305,1.449,0.939
3449540,FALSE POSITIVE,1.606003121,4.88602,0.651794,360.08,0.0245,83.03,3359,30041.73,4.0927,5297,5.059,0.757
10357831,FALSE POSITIVE,1.72153588,1.9227,0.176656,12.89,0.0245,89.99,1045,281.41,8.077,4535,0.668,0.659
11288772,CANDIDATE,1.36752316,1.208,0.007198,0.82,0.0245,87.94,1684,1899.59,8.34,5836,1.048,1.044
9899623,FALSE POSITIVE,1.33259095,4.947,0.010064,1.14,0.0245,65.16,1776,2349.35,1.693,6184,1.038,1.1
11192998,CONFIRMED,1.55400389,1.7664,0.019515,1.59,0.0246,89.87,1313,704.5,6.877,5409,0.746,0.835
5617259,CANDIDATE,1.048130894,5.6707,0.012888,4.52,0.0246,81.92,3871,52952.95,1.536638,7673,3.214,1.799
11560037,FALSE POSITIVE,1.466535757,0.8222,0.038383,4.28,0.0246,84.54,1671,1849.31,8.66,5888,1.02,0.924
4278221,CONFIRMED,1.340596782,1.6484,0.009466,1.16,0.0247,89.94,1783,2393.35,6.299,5992,1.125,1.122
8429415,FALSE POSITIVE,1.352564873,3.469,0.007307,1.45,0.0247,73.68,2447,8505.97,2.38,6463,1.823,1.103
9665922,FALSE POSITIVE,1.545388842,3.037,0.006718,0.56,0.0247,84.77,1421,964.53,3.738,5782,0.767,0.869
5717567,FALSE POSITIVE,1.287622419,0.821,0.006268,0.87,0.0247,83.34,1957,3450.59,7.06,6170,1.274,1.208
2720514,FALSE POSITIVE,1.371288853,1.4528,0.009465,1.15,0.0247,68.41,1837,2695.6,2.59,6220,1.108,1.066
9777724,FALSE POSITIVE,1.33258458,3.222,0.010548,1.25,0.0247,81.85,1868,2873.72,2.98,6384,1.086,1.129
7700561,FALSE POSITIVE,1.507099289,4.8361,0.303615,26.56,0.0247,31.33,1448,1037.46,1.481,5762,0.801,0.892
11401845,FALSE POSITIVE,1.080695116,7.449,0.60744,155.22,0.0247,71.83,3344,29671.05,1.989,7796,2.34,1.725
3241619,FALSE POSITIVE,1.703347524,3.3039,0.673033,47.62,0.0247,88.06,1202,495.27,6.60496,5325,0.648,0.695
9959765,FALSE POSITIVE,1.33250451,4.143,0.00487,0.62,0.0247,83.08,1993,3726.12,2.445,6600,1.157,1.133
5963222,FALSE POSITIVE,1.217266418,3.3208,0.081026,14.49,0.0248,64.01,2378,7548.29,2.0048,6631,1.638,1.366
8737796,FALSE POSITIVE,0.885747456,4.4788,0.237819,269.98,0.0248,21.05,4958,142553.16,1.291,5487,10.396,2.581
9911882,FALSE POSITIVE,1.595630597,1.793,0.22532,17.94,0.0248,47.66,1346,778.05,1.796,5632,0.729,0.816
4832225,FALSE POSITIVE,0.947730124,1.1171,0.011822,2.82,0.0248,85.35,3914,55681.21,5.84,9464,2.184,2.272
10551346,FALSE POSITIVE,1.42796645,12.8653,0.396232,39.76,0.0248,19.36,1637,1700.47,1.383,6099,0.919,1
8655458,FALSE POSITIVE,1.594162001,5.4958,0.270214,26.11,0.0248,49.91,1419,960.51,1.751,5388,0.885,0.802
5966732,CANDIDATE,1.400903699,0.883,0.0109,1.16,0.0248,89.07,1764,2284.73,12.03,6375,0.975,1.033
4544623,FALSE POSITIVE,2.189097,5.768,0.313969,13.92,0.0248,44.59,647,41.37,1.75,3624,0.406,0.425
9899193,FALSE POSITIVE,1.332567821,3.4844,0.005219,0.96,0.0248,81.4,2395,7802.17,2.761649,6600,1.681,1.148
9899621,FALSE POSITIVE,1.33255492,3.63,0.007655,0.92,0.0248,79.78,1850,2765.99,2.61,6310,1.095,1.143
9692128,FALSE POSITIVE,1.480323978,1.833,0.012369,1.46,0.0249,82.93,1743,2180.25,5.01,5996,1.081,0.936
6863158,CANDIDATE,1.99469354,5.297,0.008287,0.46,0.0249,74.27,758,78.2,2.37,3799,0.51,0.518
10352333,CANDIDATE,1.570592397,0.623,0.013623,1.37,0.0249,89.91,1480,1135.98,19.52,5519,0.921,0.837
9304561,FALSE POSITIVE,1.219049953,1.477,0.006735,2.48,0.0249,89.38,2948,17862.9,6.37,5742,3.374,1.378
9007953,FALSE POSITIVE,1.38718209,2.595,0.006227,0.68,0.0249,85.99,1707,2011.41,4,6122,0.996,1.07
