# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jun 26 22:07:03 2024
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_ror:        Planet-Star Radius Ratio
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_dor:        Planet-Star Distance over Star Radius
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
#
kepid,koi_disposition,koi_period,koi_duration,koi_ror,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_steff,koi_srad,koi_smass
9471974,CONFIRMED,190.320046800,15.28400,0.034654,7.78,0.6972,89.24,426.0,7.80,61.000000,5626.00,2.0570,1.2470
6862603,FALSE POSITIVE,2.861159894,1.88320,0.039171,4.37,0.0406,77.84,1355.0,797.10,4.580000,6126.00,1.0210,1.0900
7366258,CONFIRMED,26.444393370,3.97830,0.038511,3.91,0.1687,89.97,562.0,23.54,52.720000,5427.00,0.9290,0.9150
7366258,CONFIRMED,51.539979720,6.39940,0.054350,5.51,0.2632,89.84,450.0,9.67,63.880000,5427.00,0.9290,0.9150
7366258,CONFIRMED,5.902245782,2.90030,0.023909,2.43,0.0621,89.23,926.0,173.74,15.590000,5427.00,0.9290,0.9150
7366258,CONFIRMED,2.382951591,1.88760,0.018369,1.86,0.0339,86.85,1253.0,583.01,8.700000,5427.00,0.9290,0.9150
7373451,CONFIRMED,21.022506080,4.10720,0.037466,3.07,0.1378,89.95,521.0,17.48,40.546000,5067.00,0.7500,0.7890
6948054,CONFIRMED,3.219814777,2.06420,0.019702,1.69,0.0400,89.72,998.0,234.93,12.140000,5103.00,0.7870,0.8230
6949607,CONFIRMED,5.912273234,2.32540,0.027826,1.73,0.0537,89.51,585.0,27.72,19.700000,4072.00,0.5700,0.5860
6949607,CONFIRMED,8.985819010,2.86060,0.026527,1.65,0.0709,89.98,509.0,15.90,24.640000,4072.00,0.5700,0.5860
7031517,CANDIDATE,12.940668656,2.48450,0.259639,22.94,0.1039,88.54,723.0,64.64,35.210000,5875.00,0.8090,0.8950
11869052,FALSE POSITIVE,20.545237500,2.51700,0.017424,2.41,0.1437,87.60,742.0,71.57,22.700000,5670.00,1.2640,0.9370
7109675,CONFIRMED,33.601233710,4.40560,0.083298,8.46,0.1956,89.23,495.0,14.22,49.600000,5149.00,0.9300,0.8820
7109675,CONFIRMED,6.766529280,2.90040,0.019382,1.97,0.0672,88.51,845.0,120.48,16.490000,5149.00,0.9300,0.8820
7118364,CONFIRMED,4.347288783,2.10240,0.019273,2.36,0.0524,89.91,1174.0,449.79,16.107000,5754.00,1.1220,1.0140
7134976,CONFIRMED,4.601811819,2.26070,0.025790,2.35,0.0501,87.56,896.0,152.91,13.320000,4986.00,0.8330,0.7930
7134976,CONFIRMED,11.187199050,3.25200,0.017042,1.55,0.0907,89.10,667.0,46.65,24.720000,4986.00,0.8330,0.7930
7135852,CONFIRMED,4.220965778,3.08540,0.046401,2.62,0.0418,85.03,595.0,29.68,8.130000,3837.00,0.5170,0.5440
7270230,FALSE POSITIVE,6.998099523,2.04880,6.502574,588.66,0.0698,79.00,853.0,125.22,38.600000,5612.00,0.8290,0.9260
7287995,CONFIRMED,5.954899930,2.38920,0.033728,2.33,0.0554,89.00,635.0,38.52,18.690000,4261.00,0.6330,0.6400
7287995,CONFIRMED,12.039874880,2.73630,0.031605,2.18,0.0886,89.51,502.0,15.06,33.320000,4261.00,0.6330,0.6400
7287995,CONFIRMED,20.837628950,2.37340,0.020532,1.42,0.1278,89.18,418.0,7.24,49.400000,4261.00,0.6330,0.6400
3247396,FALSE POSITIVE,8.811102200,5.06830,0.242511,63.66,0.0919,67.15,1399.0,904.92,3.150000,6200.00,2.4040,1.3330
7303253,CONFIRMED,23.589171430,5.07300,0.040151,3.16,0.1429,86.86,487.0,13.34,16.880000,4919.00,0.7210,0.6970
5094751,CONFIRMED,6.481633073,3.78400,0.017836,2.54,0.0683,83.80,1145.0,406.25,7.710000,5945.00,1.3020,1.0090
7678434,CONFIRMED,10.371689280,3.03500,0.033023,3.20,0.0873,88.66,720.0,63.68,23.000000,5121.00,0.8880,0.8220
7678434,CONFIRMED,3.969962980,1.17570,0.018305,1.78,0.0460,86.81,992.0,229.37,15.040000,5121.00,0.8880,0.8220
7685981,CONFIRMED,4.408413310,5.01200,0.025379,2.66,0.0520,74.90,1139.0,398.00,3.450000,6007.00,0.9610,0.9680
7708215,FALSE POSITIVE,7.942617600,6.70300,0.046289,4.68,0.0789,77.16,878.0,140.57,4.238000,5811.00,0.9260,1.0360
7373451,CONFIRMED,226.890477500,7.55800,0.055361,4.53,0.6732,89.76,236.0,0.73,174.700000,5067.00,0.7500,0.7890
7377033,FALSE POSITIVE,1.956811408,2.19580,0.327759,21.58,0.0259,78.08,1109.0,357.16,5.280000,5209.00,0.6030,0.6020
7380537,CANDIDATE,2.688899233,2.11275,0.172543,12.04,0.0335,90.00,929.0,175.76,11.420400,4820.00,0.6390,0.6990
7434875,CONFIRMED,9.439459486,2.89790,0.048953,4.16,0.0837,89.89,686.0,52.32,26.081000,5097.00,0.7790,0.8910
8349582,CONFIRMED,11.523067458,3.87570,0.020288,3.13,0.1017,90.00,927.0,174.81,23.181000,5644.00,1.4110,1.0530
7434875,CONFIRMED,20.477488430,2.83640,0.034376,2.92,0.1402,89.43,530.0,18.65,50.000000,5097.00,0.7790,0.8910
7434875,CONFIRMED,3.336123113,1.96160,0.020396,1.74,0.0418,88.88,970.0,209.79,12.860000,5097.00,0.7790,0.8910
7455287,CONFIRMED,8.010784560,2.31200,0.033470,1.72,0.0616,89.59,453.0,9.90,26.890000,3713.00,0.4700,0.4840
7455287,CONFIRMED,12.071342050,4.32240,0.025158,1.29,0.0809,89.96,395.0,5.74,21.878000,3713.00,0.4700,0.4840
7455287,CONFIRMED,20.995878720,2.63330,0.025412,1.30,0.1170,89.79,328.0,2.74,60.900000,3713.00,0.4700,0.4840
7458762,CONFIRMED,7.411131770,2.52420,0.024438,2.45,0.0748,87.54,905.0,158.11,16.550000,5849.00,0.9190,1.0140
7552344,FALSE POSITIVE,1.000747038,0.99670,0.047993,4.14,0.0175,77.28,1620.0,1635.20,4.120000,5472.00,0.7900,0.7180
757450,CONFIRMED,8.884922995,2.07004,0.114124,10.51,0.0786,89.89,770.0,83.21,36.466000,5332.00,0.8430,0.8210
7585481,CONFIRMED,8.098889060,4.20241,0.076211,8.95,0.0832,89.93,986.0,223.19,15.854600,6214.00,1.0760,1.1690
7663691,CONFIRMED,10.006530120,5.34400,0.032174,3.52,0.0933,83.94,876.0,139.21,8.170000,6063.00,1.0010,1.0790
5812701,CONFIRMED,17.855221681,7.41287,0.088150,13.16,0.1491,89.79,911.0,163.04,19.986000,6823.00,1.3670,1.3860
8013419,CANDIDATE,12.732624065,2.20830,0.082519,4.87,0.0881,88.53,432.0,8.22,31.620000,3950.00,0.5410,0.5630
8018547,CANDIDATE,83.924940320,6.79040,0.086015,4.78,0.3031,89.54,226.0,0.62,81.600000,3960.00,0.5090,0.5260
8039892,CONFIRMED,5.007316661,4.23620,0.077106,6.96,0.0556,87.87,998.0,234.28,9.240000,5865.00,0.8270,0.9140
8150320,CONFIRMED,2.211116989,1.64850,0.026289,1.85,0.0294,84.94,931.0,177.19,7.830000,4500.00,0.6460,0.7100
8150320,CONFIRMED,27.954133700,3.95000,0.026973,1.90,0.1593,89.94,400.0,6.04,55.430000,4500.00,0.6460,0.7100
11086270,CONFIRMED,12.691043870,3.77270,0.014487,2.57,0.1072,89.98,1008.0,244.30,26.076000,5869.00,1.6260,1.0190
7767559,FALSE POSITIVE,4.409409243,3.86360,0.102870,10.95,0.0491,89.83,1101.0,347.06,9.633700,5600.00,0.9750,0.8110
7825899,CONFIRMED,16.239470960,4.03740,0.045252,4.14,0.1229,89.92,598.0,30.14,32.100000,5191.00,0.8370,0.9370
7825899,CONFIRMED,6.308201629,2.97850,0.032418,2.96,0.0654,89.90,819.0,106.44,16.707000,5191.00,0.8370,0.9370
7849854,CONFIRMED,2.052349884,2.07780,0.111230,13.12,0.0322,86.76,1497.0,1183.18,7.743000,5855.00,1.0800,1.0490
7870390,CONFIRMED,9.770448600,2.45170,0.040133,2.23,0.0714,89.84,460.0,10.59,31.550000,3906.00,0.5090,0.5080
7870390,CONFIRMED,5.169804269,2.15300,0.029936,1.66,0.0467,88.87,569.0,24.75,17.770000,3906.00,0.5090,0.5080
5094751,CONFIRMED,21.222611950,6.50930,0.017460,2.48,0.1506,89.96,771.0,83.56,25.344000,5945.00,1.3020,1.0090
7870390,CONFIRMED,20.090170370,4.15400,0.040437,2.25,0.1154,87.49,362.0,4.05,20.200000,3906.00,0.5090,0.5080
7907423,CONFIRMED,7.113732570,2.17640,0.025862,1.16,0.0551,89.21,429.0,8.01,24.230000,3561.00,0.4110,0.4400
7907423,CONFIRMED,3.306551643,1.81770,0.020275,0.91,0.0331,90.00,554.0,22.19,14.190000,3561.00,0.4110,0.4400
7907423,CONFIRMED,15.368457370,2.47140,0.024710,1.11,0.0922,89.86,332.0,2.86,48.380000,3561.00,0.4110,0.4400
7938496,CONFIRMED,13.810203180,3.04800,0.036595,4.56,0.1131,88.04,833.0,113.75,23.200000,5942.00,1.1420,1.0090
8490993,CONFIRMED,4.093578461,2.58330,0.026123,2.85,0.0514,79.95,1182.0,461.07,5.330000,6077.00,0.9990,1.0770
8490993,CONFIRMED,105.145959000,8.59300,0.031397,3.43,0.4471,88.39,401.0,6.09,34.300000,6077.00,0.9990,1.0770
8505670,CONFIRMED,10.848451800,2.99930,0.036303,2.34,0.0815,89.57,499.0,14.66,28.050000,4201.00,0.5910,0.6090
8505670,CONFIRMED,6.668332410,1.91500,0.018246,1.18,0.0589,88.24,587.0,28.06,21.000000,4201.00,0.5910,0.6090
8544996,CONFIRMED,4.082274889,3.23015,0.121652,10.55,0.0479,89.51,1016.0,251.48,10.812000,5655.00,0.7940,0.8860
8552202,CANDIDATE,3.886655224,3.16460,0.023262,1.87,0.0451,85.02,1010.0,246.29,7.470000,5662.00,0.7380,0.8130
8150320,CONFIRMED,42.140608900,5.08300,0.026274,1.85,0.2095,89.96,349.0,3.49,64.940000,4500.00,0.6460,0.7100
8150320,CONFIRMED,4.617490562,2.26180,0.023024,1.62,0.0480,86.99,728.0,66.47,12.350000,4500.00,0.6460,0.7100
8150320,CONFIRMED,10.198492550,2.42830,0.024778,1.75,0.0814,88.27,559.0,23.11,23.600000,4500.00,0.6460,0.7100
8180063,FALSE POSITIVE,5.795063956,3.24960,0.047975,4.33,0.0613,81.10,950.0,192.74,6.137000,5865.00,0.8270,0.9140
8226994,CONFIRMED,7.156815520,2.58820,0.026979,2.47,0.0675,88.68,782.0,88.23,19.510000,5029.00,0.8380,0.7980
8226994,CONFIRMED,17.648308510,2.08730,0.026581,2.43,0.1232,89.27,579.0,26.49,51.100000,5029.00,0.8380,0.7980
8226994,CONFIRMED,4.148107190,2.53500,0.011755,1.08,0.0469,89.58,938.0,182.76,12.610000,5029.00,0.8380,0.7980
8247638,CONFIRMED,16.514109890,4.15750,0.028718,2.72,0.1199,89.22,655.0,43.57,28.840000,5527.00,0.8660,0.8410
8247638,CONFIRMED,30.132929800,5.17200,0.033220,3.14,0.1790,88.21,536.0,19.55,26.800000,5527.00,0.8660,0.8410
8247638,CONFIRMED,4.790908090,2.60300,0.014349,1.36,0.0525,89.55,990.0,227.24,14.190000,5527.00,0.8660,0.8410
11086270,CONFIRMED,31.719810130,4.81900,0.017414,3.09,0.1975,89.86,743.0,71.97,50.780000,5869.00,1.6260,1.0190
8247638,CONFIRMED,99.641596200,4.44800,0.027879,2.64,0.3973,89.99,360.0,3.97,175.840000,5527.00,0.8660,0.8410
8255887,CONFIRMED,4.708326451,3.16114,0.080242,10.60,0.0539,89.71,1162.0,431.02,12.288000,5560.00,1.2100,0.9400
8256049,FALSE POSITIVE,16.371986610,3.84490,8.358793,540.37,0.1052,74.37,438.0,8.71,34.500000,4187.00,0.5920,0.5800
8414716,CONFIRMED,5.392026903,2.98040,0.030649,2.68,0.0583,88.67,850.0,123.33,13.580000,5198.00,0.8010,0.9150
9140402,CANDIDATE,2.494170338,1.12210,0.026777,2.42,0.0351,89.69,1194.0,480.19,17.370000,5569.00,0.8290,0.9280
9141746,CONFIRMED,6.491682808,4.30100,0.079893,9.66,0.0715,87.17,1062.0,301.54,10.840000,6123.00,1.1070,1.1590
9159275,FALSE POSITIVE,3.044770796,10.01340,0.298444,24.54,0.0386,33.39,1076.0,317.36,1.500000,5525.00,0.7530,0.8430
9166862,CONFIRMED,3.855603916,3.21790,0.119176,13.61,0.0505,87.96,1212.0,508.65,9.763000,6033.00,1.0460,1.1530
9166870,FALSE POSITIVE,3.855599139,3.18300,0.033907,3.57,0.0493,80.68,1158.0,425.74,5.340000,5936.00,0.9650,1.0750
11449844,CONFIRMED,38.478766290,5.04169,0.138123,13.26,0.2213,90.00,484.0,13.01,66.361400,5510.00,0.8790,0.9730
8605074,FALSE POSITIVE,37.601661282,8.30604,0.227443,27.22,0.2190,89.42,606.0,31.86,40.039000,6140.00,1.0960,0.9890
8628973,CONFIRMED,3.314947362,1.80070,0.038195,3.94,0.0433,85.11,1155.0,421.03,9.370000,5609.00,0.9440,0.9830
8655354,FALSE POSITIVE,6.719690890,3.02310,0.046245,4.37,0.0654,80.64,952.0,194.18,6.060000,5931.00,0.8660,0.8250
8672910,CONFIRMED,39.643155200,6.52920,0.111685,10.98,0.2150,89.93,472.0,11.74,51.489000,5231.00,0.9000,0.8440
8686150,FALSE POSITIVE,51.425985780,16.94220,0.236829,29.66,0.2904,89.59,549.0,21.40,28.303000,6257.00,1.1470,1.2330
8689031,CONFIRMED,21.804516110,3.40970,0.033653,2.60,0.1406,88.76,543.0,20.48,34.700000,5481.00,0.7080,0.8060
8689373,CONFIRMED,10.281945930,3.43660,0.029849,2.53,0.0880,89.59,680.0,50.60,23.230000,5196.00,0.7750,0.8690
8689373,CONFIRMED,18.119930390,4.23090,0.034825,2.95,0.1284,89.64,563.0,23.77,33.190000,5196.00,0.7750,0.8690
8689373,CONFIRMED,3.784028670,1.90120,0.020134,1.70,0.0452,86.54,949.0,191.78,11.450000,5196.00,0.7750,0.8690
8826878,CONFIRMED,5.154481420,3.22800,0.030415,2.94,0.0546,80.10,964.0,204.10,5.430000,5431.00,0.8840,0.8160
5897826,FALSE POSITIVE,33.803643660,11.48130,0.105539,20.70,0.2160,89.95,745.0,72.71,24.869000,5855.00,1.7960,1.1740
8883593,CONFIRMED,5.743469797,3.44120,0.032147,3.13,0.0625,90.00,982.0,219.95,13.174000,5897.00,0.8910,0.9830
8951215,CANDIDATE,39.475909300,2.96800,0.036074,4.06,0.2338,88.80,577.0,26.13,44.700000,6225.00,1.0310,1.0910
9016295,FALSE POSITIVE,19.974485239,4.23479,0.243941,26.56,0.1476,88.39,700.0,56.84,31.477000,6108.00,0.9970,1.0720
9077124,CONFIRMED,3.166353562,3.31290,0.035047,3.82,0.0432,89.76,1273.0,621.92,7.577500,6007.00,0.9980,1.0720
9097120,FALSE POSITIVE,23.899634407,3.81881,0.436512,44.04,0.1620,87.92,652.0,42.80,34.280000,6192.00,0.9240,0.9910
9466668,CONFIRMED,3.388012244,2.68490,0.015454,2.11,0.0434,87.20,1315.0,705.93,8.880000,5553.00,1.2500,0.9490
9466668,CONFIRMED,5.839097610,3.19150,0.015116,2.06,0.0624,88.54,1097.0,341.48,13.380000,5553.00,1.2500,0.9490
9466668,CONFIRMED,1.620467654,2.18880,0.011493,1.57,0.0265,87.20,1681.0,1893.42,5.550000,5553.00,1.2500,0.9490
9466668,CONFIRMED,10.681695100,3.60500,0.016847,2.30,0.0933,87.92,897.0,152.75,17.800000,5553.00,1.2500,0.9490
9479273,CONFIRMED,6.104849417,4.69120,0.040920,3.18,0.0583,89.78,784.0,89.25,10.358100,5085.00,0.7120,0.7100
8359498,CONFIRMED,3.578780566,2.91089,0.096067,10.43,0.0450,89.56,1145.0,406.60,10.287300,5524.00,0.9940,0.9500
9171801,FALSE POSITIVE,3.187067566,3.11900,0.269659,23.88,0.0403,62.34,1079.0,319.76,2.660000,5450.00,0.8110,0.8570
9334289,CONFIRMED,5.826657508,2.91830,0.035356,4.09,0.0622,89.88,1013.0,248.57,15.796000,5561.00,1.0600,0.9430
9334289,CONFIRMED,12.412163470,3.73900,0.022270,2.58,0.1030,89.95,787.0,90.65,25.930000,5561.00,1.0600,0.9430
9334289,CONFIRMED,18.746490110,3.89500,0.026327,3.05,0.1355,89.11,686.0,52.38,32.800000,5561.00,1.0600,0.9430
9347899,CONFIRMED,20.860212290,5.19370,0.040067,5.50,0.1462,89.88,781.0,87.76,31.855000,6035.00,1.2570,0.9580
9347899,CONFIRMED,42.634278480,6.19980,0.038058,5.22,0.2355,89.85,615.0,33.82,54.020000,6035.00,1.2570,0.9580
9347899,CONFIRMED,87.647606800,8.87100,0.029163,4.00,0.3807,89.89,484.0,12.94,76.880000,6035.00,1.2570,0.9580
9347899,CANDIDATE,9.617314260,3.86920,0.014160,1.94,0.0873,88.96,1010.0,246.13,18.210000,6035.00,1.2570,0.9580
9388479,CONFIRMED,9.467821474,2.43270,0.042684,2.13,0.0691,89.85,407.0,6.47,30.913000,3582.00,0.4580,0.4910
9388479,CONFIRMED,0.893040969,1.09810,0.024717,1.24,0.0143,89.92,893.0,151.14,6.394000,3582.00,0.4580,0.4910
11359879,CONFIRMED,4.942783419,3.25346,0.099444,10.62,0.0569,87.04,1008.0,244.42,10.970000,5514.00,0.9780,1.0030
9406990,CONFIRMED,20.834267310,4.04540,0.028495,2.74,0.1483,89.63,595.0,29.62,39.200000,5537.00,0.8800,0.9990
9415172,CONFIRMED,9.946023570,3.38620,0.028229,3.12,0.0864,89.91,807.0,100.34,23.070000,5344.00,1.0130,0.8670
9415172,CONFIRMED,1.045621950,1.89550,0.013092,1.45,0.0192,89.51,1710.0,2031.84,4.307000,5344.00,1.0130,0.8670
9415172,CONFIRMED,5.714623960,2.33600,0.016046,1.78,0.0597,88.25,971.0,210.16,16.510000,5344.00,1.0130,0.8670
9904059,FALSE POSITIVE,102.964195200,15.73500,0.050162,39.00,0.5554,87.90,797.0,95.40,25.150000,5047.00,7.1190,2.1500
3231341,CONFIRMED,8.145159810,5.07300,0.025296,3.43,0.0760,77.26,1050.0,287.91,4.370000,5896.00,1.2400,0.8840
3231341,CONFIRMED,18.998527900,4.52900,0.318792,43.17,0.1337,79.72,792.0,93.03,7.280000,5896.00,1.2400,0.8840
3231341,CONFIRMED,4.244390490,3.28200,0.015253,2.07,0.0492,75.07,1305.0,686.99,3.690000,5896.00,1.2400,0.8840
2860866,CANDIDATE,90.124050700,11.64900,0.053684,7.12,0.4270,89.14,485.0,13.09,46.700000,6520.00,1.2150,1.2790
7626506,CONFIRMED,28.574269200,4.94270,0.026109,2.32,0.1681,89.91,538.0,19.83,45.220000,5551.00,0.8120,0.7760
10460629,CANDIDATE,856.672115000,23.14400,0.027062,3.87,1.8045,89.95,242.0,0.81,288.600000,6449.00,1.3090,1.0630
10319385,CANDIDATE,0.689210173,1.61690,0.012649,1.32,0.0156,87.33,1943.0,3362.71,3.315000,5630.00,0.9540,1.0640
10482160,CONFIRMED,7.343739640,1.17840,0.022075,1.84,0.0697,89.78,839.0,117.50,47.850000,5757.00,0.7620,0.8650
10485069,FALSE POSITIVE,0.445277068,3.53900,0.307625,35.74,0.0120,8.59,2562.0,10177.11,1.312000,6167.00,1.0640,1.1490
3233043,FALSE POSITIVE,0.379463865,0.86896,0.305894,59.56,0.0099,46.60,3000.0,19256.81,1.814000,5075.00,1.7830,0.9050
6579806,FALSE POSITIVE,9.880479780,2.78458,0.235723,23.60,0.0901,86.91,860.0,129.45,18.920000,6113.00,0.9170,0.9970
3560301,FALSE POSITIVE,4.648415600,38.19390,0.013299,5.06,0.0647,19.59,2259.0,6152.88,1.027600,6980.00,3.4820,1.6710
4044005,FALSE POSITIVE,17.512014768,1.82480,0.110483,13.66,0.1320,88.43,804.0,98.77,36.322000,6224.00,1.1320,0.9980
11502218,CANDIDATE,3.988602100,1.73760,0.023067,34.39,0.0622,89.81,3145.0,23135.72,17.920000,4813.00,13.6520,2.0160
11180361,CANDIDATE,0.533059312,1.86210,0.301918,133.56,0.0167,29.64,5862.0,277887.70,1.452852,8523.00,4.0510,2.1660
5802246,FALSE POSITIVE,0.525154153,2.14410,0.255581,23.61,0.0119,23.56,2073.0,4391.51,1.337000,5582.00,0.8460,0.8190
6066403,FALSE POSITIVE,1.303861044,4.05410,0.282709,27.85,0.0224,26.70,1610.0,1595.19,1.408000,5758.00,0.9020,0.8870
6209637,FALSE POSITIVE,0.734524960,6.70000,,,,,,,,,,
5988031,FALSE POSITIVE,2.555491760,9.08300,0.237273,23.35,0.0360,15.02,1312.0,701.68,1.272000,5948.00,0.9010,0.9540
7684873,FALSE POSITIVE,2.947376671,2.09110,1.654364,403.59,0.0492,47.65,2404.0,7903.84,3.920000,8090.00,2.2340,1.8280
8559644,CONFIRMED,224.778935500,11.18990,0.056891,7.67,0.7456,89.71,333.0,2.92,127.600000,5873.00,1.2350,1.0920
2851100,FALSE POSITIVE,0.890110752,0.87740,0.016162,1.25,0.0167,88.40,1372.0,838.42,7.720000,4768.00,0.7110,0.8150
3130300,FALSE POSITIVE,5.765733960,2.92400,0.015428,7.47,0.0745,86.31,1964.0,3518.78,10.990000,5772.00,4.4340,1.6570
3240158,CONFIRMED,7.426081230,3.63790,0.019228,2.47,0.0778,89.65,1037.0,273.78,15.830000,6049.00,1.1760,1.1400
3240158,CONFIRMED,15.986893200,4.15800,0.012587,1.62,0.1297,88.79,803.0,98.51,25.300000,6049.00,1.1760,1.1400
3228959,FALSE POSITIVE,0.730945890,4.32000,0.184858,17.12,0.0155,13.27,1922.0,3248.17,1.201000,5901.00,0.8480,0.9380
3218908,CONFIRMED,18.925372460,3.98350,0.026104,13.92,0.1694,88.00,1171.0,443.58,23.100000,4941.00,4.8850,1.8080
10341913,FALSE POSITIVE,0.933749106,4.25600,0.013481,3.22,0.0201,59.29,2863.0,15822.49,1.442000,6215.00,2.1880,1.2330
10480921,FALSE POSITIVE,2.037440623,3.44200,0.010693,1.19,0.0312,77.61,1572.0,1448.05,3.330000,6253.00,1.0150,0.9750
10287723,CANDIDATE,129995.778400000,9.40800,0.037707,2.99,44.9892,89.95,25.0,0.00,79614.000000,4500.00,0.7260,0.7170
10350571,CONFIRMED,31.592580900,13.56600,0.010989,1.78,0.1967,89.06,688.0,53.09,17.280000,5676.00,1.4870,1.0160
10350571,CONFIRMED,17.157236000,11.28400,0.009558,1.55,0.1309,88.81,844.0,119.87,11.410000,5676.00,1.4870,1.0160
3749365,CONFIRMED,1.973760850,1.82542,0.159864,8.78,0.0250,87.90,753.0,76.10,9.200000,3807.00,0.5030,0.5340
11013201,CANDIDATE,13.118962443,4.30450,0.017826,8.25,0.1376,89.90,1768.0,2310.43,23.685800,7221.00,4.2400,2.0180
11673674,FALSE POSITIVE,4.618767792,5.99570,0.066285,7.48,0.0531,80.11,1170.0,442.78,4.455000,6013.00,1.0330,0.9380
11013201,CANDIDATE,7.821873280,3.84170,0.006005,2.78,0.0975,89.98,2101.0,4601.71,15.658000,7221.00,4.2400,2.0180
9414417,CANDIDATE,53.505761100,10.56160,0.013111,2.52,0.2934,89.25,675.0,49.16,34.900000,6247.00,1.7620,1.1740
3632418,CONFIRMED,2.785821236,3.55990,0.008919,1.69,0.0408,72.39,1784.0,2388.98,2.950000,6202.00,1.7330,1.1620
3441784,FALSE POSITIVE,52.569018670,6.75070,0.418905,78.54,0.3227,88.49,737.0,69.62,45.400000,7240.00,1.7170,1.6200
5820218,FALSE POSITIVE,3.411758679,3.15800,0.240197,14.71,0.0372,60.41,684.0,51.85,2.460000,3995.00,0.5610,0.5820
5876368,FALSE POSITIVE,0.525426427,1.08010,0.016596,1.45,0.0122,88.30,2069.0,4349.62,3.802000,5791.00,0.8020,0.8890
5809890,CONFIRMED,1.269091415,1.46470,0.016909,1.41,0.0214,86.18,1331.0,740.47,6.190000,5041.00,0.7660,0.8070
5809890,CONFIRMED,2.853133997,1.46500,0.016317,1.36,0.0367,86.37,1016.0,251.77,11.020000,5041.00,0.7660,0.8070
6131236,CONFIRMED,6.796853530,3.17020,0.019000,2.01,0.0714,87.32,985.0,222.91,13.260000,6061.00,0.9700,1.0500
9048161,FALSE POSITIVE,8.667822346,4.96580,0.326603,67.37,0.0850,75.19,1303.0,681.39,4.990000,6266.00,1.8890,1.0890
3218908,CONFIRMED,1.475323222,2.31550,0.011027,5.88,0.0309,88.41,2740.0,13331.51,4.913000,4941.00,4.8850,1.8080
3218908,CONFIRMED,4.152461180,2.57550,0.014280,7.62,0.0616,86.24,1941.0,3354.56,9.740000,4941.00,4.8850,1.8080
3235672,FALSE POSITIVE,6.721078300,7.46000,,,,,,,,,,
2837111,CONFIRMED,8.734885200,4.49000,0.015161,1.59,0.0843,88.75,890.0,148.62,14.360000,5982.00,0.9600,1.0470
3120276,FALSE POSITIVE,10.265476880,3.73300,0.019462,1.81,0.0909,87.49,770.0,83.13,15.780000,5699.00,0.8530,0.9500
2307199,CANDIDATE,13.447179100,3.04540,0.046114,5.24,0.1109,86.00,848.0,122.34,13.815000,6276.00,1.0410,1.0010
3547091,FALSE POSITIVE,3.305577989,2.59030,0.335281,25.89,0.0399,80.32,1027.0,263.55,6.810000,5534.00,0.7070,0.7860
3869825,FALSE POSITIVE,4.800653901,9.04190,0.124793,16.91,0.0600,76.62,1347.0,778.45,3.392500,6715.00,1.2410,1.2560
3655332,FALSE POSITIVE,15.066499010,5.98850,0.317877,56.44,0.1206,86.38,932.0,177.96,16.120000,5751.00,1.6260,1.0280
4042026,FALSE POSITIVE,34.820081580,11.17110,0.132704,11.36,0.1894,88.26,459.0,10.49,21.884000,5114.00,0.7840,0.7460
3344419,FALSE POSITIVE,0.651784374,2.01410,0.290399,33.65,0.0146,40.22,2090.0,4500.59,1.603000,5555.00,1.0610,0.9750
11192141,FALSE POSITIVE,1.353771892,7.01200,0.250431,430.99,0.0234,24.35,4903.0,136609.48,1.320000,4283.00,15.7600,0.9310
11494130,FALSE POSITIVE,18.954916330,24.24900,0.258011,71.39,0.1539,53.41,1139.0,397.48,2.060000,6362.00,2.5340,1.3520
5648449,FALSE POSITIVE,4.348866254,3.27970,0.219949,2436.69,0.0620,67.59,6421.0,401588.95,3.110000,3598.00,101.4510,1.6790
12167361,FALSE POSITIVE,47.930945460,2.68970,0.321419,68.02,0.3108,88.51,905.0,158.41,48.900000,8214.00,1.9380,1.7370
8607720,FALSE POSITIVE,3.997514220,3.68600,0.005126,2.98,0.0548,89.95,2203.0,5563.95,8.340000,5066.00,5.3240,1.3720
1433962,FALSE POSITIVE,1.592633181,5.56050,0.022007,1.56,0.0232,89.93,1053.0,290.51,2.316007,4506.00,0.6510,0.6540
9032900,CANDIDATE,67.592375400,12.24900,0.063536,12.10,0.3582,88.73,588.0,28.20,32.700000,6038.00,1.7440,1.3410
5956342,CONFIRMED,17.029027860,4.64500,0.021839,2.54,0.1243,89.59,755.0,76.66,28.060000,5839.00,1.0670,0.8810
